CELL_ID,C1QC,CD107a,CD11b,CD141,CD183,CD196,CD227,CD25,CD31,CD45,CD68,CollagenIV,EpCAM,Nestin,Perlecan,RORgammaT,SPP1,TFAM,VWF,aSMA,bCatenin1
1620,171.32400512695312,245.5070037841797,46.31999969482422,23.322999954223633,1256.1109619140625,74.73699951171875,814.885986328125,30.100000381469727,26.683000564575195,243.65899658203125,53.36399841308594,131.73899841308594,26.018999099731445,30.413000106811523,45.63100051879883,1625.0279541015625,265.9419860839844,601.39501953125,101.9990005493164,189.66099548339844,326.6310119628906
1621,242.3350067138672,261.9440002441406,44.28099822998047,20.849000930786133,1500.5260009765625,45.18299865722656,1179.0059814453125,39.159000396728516,24.906999588012695,218.468994140625,47.90299987792969,114.55999755859375,21.097000122070312,52.2130012512207,57.04499816894531,1921.428955078125,332.8399963378906,461.4949951171875,94.875,80.197998046875,132.72300720214844
1622,111.93800354003906,161.72799682617188,34.4379997253418,29.489999771118164,692.0850219726562,34.2400016784668,141.10800170898438,40.90800094604492,27.29199981689453,101.3280029296875,51.38199996948242,343.55999755859375,32.755001068115234,72.77799987792969,81.83799743652344,1021.3380126953125,178.4149932861328,180.27200317382812,55.36800003051758,157.73199462890625,241.78199768066406
1623,947.5640258789062,59.10499954223633,42.930999755859375,25.56999969482422,1629.2359619140625,38.33599853515625,55.22200012207031,30.773000717163086,30.018999099731445,157.42100524902344,59.18899917602539,103.30599975585938,18.29599952697754,85.65799713134766,52.9379997253418,1144.458984375,260.9410095214844,277.25201416015625,104.46099853515625,106.25199890136719,197.25
1624,518.2169799804688,186.843994140625,36.569000244140625,26.62299919128418,1711.094970703125,45.58399963378906,27.756999969482422,37.417999267578125,24.929000854492188,159.6909942626953,53.18199920654297,108.33799743652344,26.177000045776367,128.97000122070312,39.5890007019043,1079.281005859375,192.33799743652344,250.58399963378906,98.98300170898438,173.06500244140625,136.38699340820312
1625,248.49000549316406,173.52999877929688,34.55799865722656,23.58300018310547,1164.987060546875,44.78200149536133,30.742000579833984,30.895999908447266,22.93899917602539,130.85899353027344,56.07500076293945,411.1319885253906,21.691999435424805,101.00900268554688,58.46200180053711,1571.27197265625,171.69400024414062,328.0539855957031,66.01599884033203,131.08799743652344,202.3090057373047
1626,432.5679931640625,188.32400512695312,43.64400100708008,23.069000244140625,1988.574951171875,44.72999954223633,32.3120002746582,26.680999755859375,25.61400032043457,165.64599609375,56.92900085449219,202.33900451660156,13.064000129699707,128.84300231933594,60.16999816894531,1866.3909912109375,235.50599670410156,346.78399658203125,107.0790023803711,92.19200134277344,236.61900329589844
1627,254.29299926757812,229.5989990234375,39.01499938964844,29.715999603271484,1469.093017578125,41.507999420166016,27.055999755859375,26.009000778198242,21.73699951171875,114.65699768066406,60.59400177001953,137.41900634765625,17.45599937438965,113.47699737548828,44.89400100708008,1533.261962890625,215.6269989013672,228.8260040283203,80.61000061035156,103.7239990234375,186.6439971923828
1628,146.26100158691406,417.8110046386719,44.42599868774414,24.982999801635742,1234.364990234375,44.637001037597656,36.909000396728516,29.95599937438965,22.827999114990234,143.38699340820312,62.69599914550781,141.93099975585938,18.466999053955078,161.593994140625,42.8129997253418,1597.6240234375,164.82000732421875,241.76499938964844,65.66899871826172,121.2300033569336,183.15899658203125
1629,96.35199737548828,68.9020004272461,38.6619987487793,25.006000518798828,436.07000732421875,71.16500091552734,19.750999450683594,25.114999771118164,32.507999420166016,62.39099884033203,49.595001220703125,301.19000244140625,15.520000457763672,60.18199920654297,71.8239974975586,780.0449829101562,113.83499908447266,105.63700103759766,60.72600173950195,106.3239974975586,82.65399932861328
1630,332.20599365234375,239.38400268554688,45.75600051879883,25.499000549316406,1347.885009765625,50.25899887084961,79.0719985961914,29.27400016784668,29.027000427246094,183.47000122070312,52.08100128173828,516.3619995117188,22.726999282836914,54.53300094604492,96.58100128173828,1770.467041015625,212.7259979248047,284.8970031738281,70.94999694824219,172.4429931640625,301.91900634765625
1631,72.96299743652344,157.03199768066406,28.55500030517578,23.73900032043457,347.9809875488281,33.02199935913086,27.090999603271484,27.981000900268555,23.288999557495117,52.83399963378906,45.7130012512207,155.58299255371094,22.761999130249023,45.04999923706055,44.810001373291016,508.20098876953125,83.75199890136719,83.46199798583984,44.685001373291016,146.51800537109375,63.14699935913086
1632,251.572998046875,318.1210021972656,43.323001861572266,27.277000427246094,1568.8919677734375,55.03799819946289,31.183000564575195,34.055999755859375,26.28499984741211,143.02699279785156,61.279998779296875,162.55599975585938,18.937999725341797,116.68000030517578,50.374000549316406,2167.85205078125,220.4010009765625,341.7049865722656,89.7750015258789,150.4709930419922,317.41400146484375
1633,116.9520034790039,196.10899353027344,26.336000442504883,27.795000076293945,491.2659912109375,33.310001373291016,148.70700073242188,28.166000366210938,28.086999893188477,124.39299774169922,39.742000579833984,207.86000061035156,37.00899887084961,29.226999282836914,34.16999816894531,651.1270141601562,137.55499267578125,430.4670104980469,35.96900177001953,74.01699829101562,279.885986328125
1634,100.42500305175781,301.6719970703125,36.731998443603516,20.006000518798828,1100.029052734375,33.757999420166016,734.1170043945312,31.290000915527344,19.17099952697754,132.2100067138672,47.138999938964844,271.9649963378906,25.422000885009766,77.19999694824219,79.43800354003906,1171.68603515625,221.84300231933594,244.5469970703125,87.27899932861328,136.7899932861328,373.5690002441406
1635,704.3309936523438,86.67400360107422,42.45199966430664,25.28700065612793,1506.72705078125,34.83599853515625,26.10300064086914,31.3700008392334,31.993999481201172,133.32000732421875,72.7770004272461,228.88900756835938,20.534000396728516,70.87999725341797,45.255001068115234,874.1669921875,169.54800415039062,283.2430114746094,116.5719985961914,120.66600036621094,179.48699951171875
